cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
2	1.10386419193122e-217	1.25898403763899	0.842	0.434	2.72234987014078e-213	PNP
2	1.9573523006798e-203	0.951281184936707	0.943	0.592	4.82722224393652e-199	PPIF
2	5.75637057754626e-197	0.957131797701367	0.941	0.589	1.41963611183446e-192	ATP2B1
2	2.53121273605442e-190	1.36453739453376	0.755	0.329	6.24247684965742e-186	EHD1
2	1.00106115374387e-184	1.43771870232496	0.7	0.287	2.46881701736313e-180	SLC7A5
2	1.27825327562717e-184	1.1637476960493	0.868	0.401	3.15242822835173e-180	THBS1
2	1.71114367002527e-184	1.91543118470322	0.549	0.194	4.22002251901631e-180	TGM2
2	1.79586965322417e-171	1.90927801585843	0.495	0.158	4.42897373878145e-167	GPAT3
2	1.90367194486835e-170	1.12692787173462	0.815	0.444	4.69483575043432e-166	BASP1
2	7.1429977912517e-167	1.05036173526808	0.852	0.493	1.76160611527849e-162	ANPEP
2	2.29046634378765e-166	0.515846873055765	0.999	0.888	5.6487480970491e-162	TIMP1
2	8.68051809482215e-162	1.1163553271113	0.829	0.389	2.14078937254504e-157	EREG
2	2.73749034361679e-161	1.05075124844022	0.824	0.471	6.75119868542773e-157	SLC43A2
2	3.33245873497993e-161	0.928049906220296	0.867	0.55	8.2185097322075e-157	EZR
2	4.79418510319362e-157	2.25424067828825	0.318	0.066	1.18234193014961e-152	SERPINB2
2	2.22899184544246e-156	1.00264628381841	0.882	0.473	5.49713968923021e-152	CXCL8
2	3.27233385900247e-155	1.06703486783442	0.812	0.436	8.07022976307189e-151	BCL3
2	2.50780343106426e-153	1.28306023105488	0.703	0.328	6.18474482169068e-149	ISG20
2	3.00589612189332e-152	1.07171324256875	0.827	0.416	7.4131410158133e-148	AQP9
2	5.13145896510824e-145	1.12855410199874	0.741	0.414	1.26552040997499e-140	DNTTIP2
2	5.16734374252963e-142	0.73461159552629	0.905	0.65	1.27437031378266e-137	ATP1B3
2	5.62781331811243e-140	0.801175864864344	0.916	0.617	1.38793132051289e-135	MAP3K8
2	3.17145459778792e-138	1.16804331702728	0.726	0.356	7.82144132906456e-134	RETN
2	6.91152244178808e-136	0.780208940585516	0.893	0.618	1.70451966459378e-131	SELK
2	1.07589410427444e-135	0.724842614368959	0.907	0.645	2.65337003996162e-131	PLSCR1
